ID;sample.nr;vial.nr;rack.nr;CO2.TCD.area;N2O.ECD.area;CH4.FID.area;CO2.TCD.ppm;N2O.ECD.ppm;CH4.FID.ppm;chamber.temp;chamber.A;chamber.V;vial.time;date;chamber.time;site;treatment;border.dist;position;comments;CO2.TCD.mol;N2O.ECD.mol;CH4.FID.mol
729;5_05_18_CS11_7;25;2;13278.4;7219.5;59.3;1721.35005523426;0.436620675646444;1.87487559592163;32.3222;0.049087385212341;0.002454369260617;1140.00000000005;05-05-18;9:15;CS11;a2;NA;interrow;grass;68673.1696314878;17418.9588178812;74798.0629768773
730;5_05_18_CS11_8;26;2;17267.7;6677.4;61.6;2239.81129378127;0.401905025212251;1.95491178619898;32.5333;0.049087385212341;0.002454369260617;1200.00000000001;05-05-18;9:16;CS11;a2;NA;berm;grass;89295.4447666346;16022.9069653839;77937.2431565303
731;5_05_18_CS11_9;27;2;16768.4;6970.1;61;2174.92078757554;0.420628662694584;1.93403278003967;32.7444;0.049087385212341;0.002454369260617;1140.00000000005;05-05-18;9:17;CS11;b2;NA;interrow;aromatic;86648.5910997476;16757.7969767282;77051.6409096324
732;5_05_18_CS11_1;28;2;11423.5;6776.9;56.2;1480.28175969849;0.408264366618235;1.76700073076522;32.9555;0.049087385212341;0.002454369260617;1799.99999999997;05-05-18;9:19;CS11;a1;NA;interrow;grass;58933.5825548966;16253.9878618913;70348.5554414489
733;5_05_18_CS11_2;29;2;21121.1;7240.9;56.5;2740.61056598869;0.437994482772506;1.77744023384487;33.1666;0.049087385212341;0.002454369260617;1860.00000000002;05-05-18;9:20;CS11;a1;NA;berm;grass;109035.114161075;17425.5981581946;70715.4096305717
734;5_05_18_CS11_3;30;2;24269.9;8448.9;60.4;3149.83793618819;0.51592896991287;1.91315377388036;33.3777;0.049087385212341;0.002454369260617;1799.99999999997;05-05-18;9:21;CS11;b1;NA;interrow;aromatic;125229.91058014;20512.083502963;76062.3501534913
735;5_05_18_CS11_4;31;2;19207.5;7048;54.1;2491.91344466827;0.425620048000186;1.69392420920764;33.5888;0.049087385212341;0.002454369260617;1860.00000000002;05-05-18;9:22;CS11;b1;NA;berm;aromatic;99004.2474033264;16909.9743902363;67299.9665577079
736;5_05_18_CS11_5;32;2;10978.8;6617.9;59.8;1422.48723113913;0.398104976080507;1.89227476772106;33.8;0.049087385212341;0.002454369260617;1740.00000000001;05-05-18;9:23;CS11;c1;NA;interrow;no cover;56476.8318946448;15805.9118692513;75128.7474612191
737;5_05_18_CS11_6;33;2;17465.5;6301.1;54.2;2265.5179673793;0.377907853718564;1.69740404356753;33.8;0.049087385212341;0.002454369260617;1800.00000000005;05-05-18;9:24;CS11;c1;NA;berm;no cover;89947.5753434471;15004.0280565738;67391.8195730205
738;5_05_18_CS11_7;34;2;15737.4;7732.8;57.5;2040.92897524206;0.469640154567002;1.81223857744371;33.8;0.049087385212341;0.002454369260617;1740.00000000001;05-05-18;9:25;CS11;a2;NA;interrow;grass;81030.7467936644;18646.0640769445;71951.0806499947
739;5_05_18_CS11_8;35;2;20283.4;6861.4;59.7;2631.74059393073;0.413669519595981;1.88879493336117;33.8;0.049087385212341;0.002454369260617;1860.00000000002;05-05-18;9:27;CS11;a2;NA;berm;grass;104487.666293295;16423.8689857707;74990.5880346441
740;5_05_18_CS11_9;36;2;19522.7;7550.5;56.8;2532.8777698356;0.457897299055012;1.78787973692452;33.8;0.049087385212341;0.002454369260617;1740.00000000001;05-05-18;9:27;CS11;b2;NA;interrow;aromatic;100562.528003949;18179.8389592803;70983.9646639699
741;5_05_18_CS11_10;37;2;3459.8;5648;68.4;445.295730716746;0.336470378859498;2.19154052267112;33.2;0.049087385212341;0.002454369260617;0;05-05-18;9:53;CS11;b2;NA;berm;aromatic;17714.146595495;13385.0050764359;87180.8719703587
742;5_05_18_CS11_11;38;2;4768.7;5702.2;68.3;615.40424978881;0.339898485313001;2.18806068831124;33.2;0.049087385212341;0.002454369260617;0;05-05-18;9:55;CS11;c2;NA;interrow;no cover;24481.1713750384;13521.3773254233;87042.4419524472
743;5_05_18_CS11_12;39;2;3535.2;5616;68.6;455.094937942686;0.334447351316406;2.19850019139089;33.2;0.049087385212341;0.002454369260617;0;05-05-18;9:55;CS11;c2;NA;berm;no cover;18103.9652740629;13304.5277576721;87457.7320061817
744;5_05_18_CS11_13;40;2;3287.9;5642;68.3;422.955097797128;0.336091007473828;2.18806068831124;33.2;0.049087385212341;0.002454369260617;0;05-05-18;9:57;CS11;a3;NA;interrow;grass;16825.4220484681;13369.9134420987;87042.4419524472
745;5_05_18_CS11_14;41;2;3457.9;5694.8;67.3;445.048801091689;0.339430322909856;2.15326234471239;33.2;0.049087385212341;0.002454369260617;0;05-05-18;9:58;CS11;a3;NA;berm;grass;17704.3235783958;13502.7535280955;85658.1417733322
746;5_05_18_CS11_15;42;2;3323.5;5629.2;65.3;427.58177919293;0.335281764658913;2.0836656575147;33.2;0.049087385212341;0.002454369260617;0;05-05-18;10:00;CS11;b3;NA;interrow;aromatic;17009.4743688529;13337.7212496614;82889.5414151022
747;5_05_18_CS11_16;43;2;3371.7;5602.6;68.7;433.845993891741;0.333600418491757;2.20198002575077;33.24444;0.049087385212341;0.002454369260617;0;05-05-18;10:00;CS11;b3;NA;berm;aromatic;17256.165574305;13268.9114068152;87583.4569193911
748;5_05_18_CS11_17;44;2;3402.8;5680.2;65;437.88784196504;0.338506760711137;2.07322615443505;33.28888;0.049087385212341;0.002454369260617;0;05-05-18;10:02;CS11;c3;NA;interrow;no cover;17414.4037169166;13462.1079349357;82450.3304037496
749;5_05_18_CS11_18;45;2;3679.5;5666.6;65.3;473.848593150952;0.337646587282431;2.0836656575147;33.33332;0.049087385212341;0.002454369260617;0;05-05-18;10:02;CS11;c3;NA;berm;no cover;18841.7978387767;13425.9525732131;82853.4845306314
750;5_05_18_CS11_10;46;2;8011.1;6144.4;60.6;1036.79615309637;0.367940505758982;1.92011344260013;33.37776;0.049087385212341;0.002454369260617;659.999999999928;05-05-18;10:04;CS11;b2;NA;berm;aromatic;41220.4903102537;14628.418524792;76339.0347455601
751;5_05_18_CS11_11;47;2;10255.6;7644.7;63.9;1328.49801806485;0.463963045459108;2.03494797647632;33.4222;0.049087385212341;0.002454369260617;720.00000000006;05-05-18;10:07;CS11;c2;NA;interrow;no cover;52810.1897751478;18443.3669799836;80892.8484340586
752;5_05_18_CS11_12;48;2;10821.2;6896.7;64.4;1402.00506855546;0.415928743607319;2.05234714827574;33.46664;0.049087385212341;0.002454369260617;720.00000000006;05-05-18;10:07;CS11;c2;NA;berm;no cover;55724.1498255115;16531.520566749;81572.6722745115
753;5_05_18_CS11_13;49;2;7931.2;6188.3;64;1026.41211254792;0.370731333307576;2.0384278108362;33.51108;0.049087385212341;0.002454369260617;720.000000000054;05-05-18;10:09;CS11;a3;NA;interrow;grass;40789.9051407759;14732.9671322671;81007.6927423692
754;5_05_18_CS11_14;50;2;9765.8;6032.3;62.5;1264.8421599844;0.360819613907415;1.98623029543794;33.55552;0.049087385212341;0.002454369260617;660.000000000006;05-05-18;10:09;CS11;a3;NA;berm;grass;50257.8989197726;14336.9949688061;78921.9118223737
755;5_05_18_CS11_15;51;2;9799.4;6747;59.8;1269.20891545909;0.406352762208804;1.89227476772106;33.6;0.049087385212341;0.002454369260617;599.99999999996;05-05-18;10:10;CS11;b3;NA;interrow;aromatic;50424.0971023053;16143.8915925005;75177.7311596453
756;5_05_18_CS11_16;52;2;8039.6;6040.3;63.2;1040.50009747222;0.361327527928932;2.01058913595713;34.3;0.049087385212341;0.002454369260617;660.000000000006;05-05-18;10:11;CS11;b3;NA;berm;aromatic;41243.6616693083;14322.4112615773;79696.3482087676
757;5_05_18_CS11_17;53;2;7570.7;9304.4;65.6;979.560465267399;0.571543999512481;2.09410516059436;35;0.049087385212341;0.002454369260617;659.999999999922;05-05-18;10:13;CS11;c3;NA;interrow;no cover;38739.9150897689;22603.5725167167;82818.2220362749
758;5_05_18_CS11_18;54;2;7734.6;6270.3;65;1000.86139450257;0.375947518539844;2.07322615443505;35.7;0.049087385212341;0.002454369260617;659.999999999922;05-05-18;10:13;CS11;c3;NA;berm;no cover;39492.6175873007;14834.3733349489;81806.6598819977
759;5_05_18_CS11_10;55;2;9655.4;6455.6;59.2;1250.494249139;0.387750177191364;1.87139576156175;36.4;0.049087385212341;0.002454369260617;1259.99999999997;05-05-18;10:14;CS11;b2;NA;berm;aromatic;49231.2064000042;15265.4912392359;73675.7254637314
760;5_05_18_CS11_11;56;2;12500.2;8382.7;62.7;1620.21287932939;0.51163935456314;1.99318996415771;37.1;0.049087385212341;0.002454369260617;1260.00000000006;05-05-18;10:16;CS11;c2;NA;interrow;no cover;63642.8878191492;20097.4862388462;78293.6408601117
761;5_05_18_CS11_12;57;2;13737.8;7801.4;60;1781.0550393138;0.474063448679729;1.89923443644083;37.8;0.049087385212341;0.002454369260617;1320.00000000002;05-05-18;10:17;CS11;c2;NA;berm;no cover;69803.366287759;18579.5631361166;74435.0702852406
762;5_05_18_CS11_13;58;2;9933.2;6530.8;61.6;1286.59795958152;0.392546001544337;1.95491178619898;38.5;0.049087385212341;0.002454369260617;1260.00000000005;05-05-18;10:18;CS11;a3;NA;interrow;grass;50311.2740000686;15350.1638132181;76445.0944360359
763;5_05_18_CS11_14;59;2;12399.4;6274.4;60.9;1607.11261290532;0.37620843820478;1.93055294567979;39.2;0.049087385212341;0.002454369260617;1200.00000000001;05-05-18;10:18;CS11;a3;NA;berm;grass;62703.8759544852;14678.3287324078;75323.3789949744
764;5_05_18_CS11_15;60;2;12067.1;7512.4;59.7;1563.92592111248;0.455445271738604;1.88879493336117;39.9;0.049087385212341;0.002454369260617;1200.00000000001;05-05-18;10:20;CS11;b3;NA;interrow;aromatic;60882.4411288158;17730.1364276248;73529.343546507
765;5_05_18_CS11_16;61;2;10135.6;6345.1;59.6;1312.9024627981;0.380709352484326;1.88531509900129;40.36666;0.049087385212341;0.002454369260617;1200.00000000001;05-05-18;10:20;CS11;b3;NA;berm;aromatic;51034.2135915271;14798.6639994329;73284.6317042508
766;5_05_18_CS11_17;62;2;9182.4;11502;63.2;1189.02176879589;0.715793640794603;2.01058913595713;40.83332;0.049087385212341;0.002454369260617;1139.99999999996;05-05-18;10:21;CS11;c3;NA;interrow;no cover;46150.1180494269;27782.4694960405;78038.0379976414
767;5_05_18_CS11_18;63;2;9562.7;6701.8;60.8;1238.44668269543;0.403463966869111;1.9270731113199;41.29998;0.049087385212341;0.002454369260617;1139.99999999996;05-05-18;10:21;CS11;c3;NA;berm;no cover;47997.1367493666;15636.615981813;74685.4854088179
768;5_05_18_CS11_10;64;2;10825.6;6599.5;56.9;1402.57690558191;0.396930258499801;1.79135957128441;41.76664;0.049087385212341;0.002454369260617;1799.99999999998;05-05-18;10:23;CS11;b2;NA;berm;aromatic;54277.6032676006;15360.6001995448;69322.903958307
769;5_05_18_CS11_11;65;2;14640.8;8975.6;58.6;1898.41159269608;0.550130295496993;1.85051675540244;42.2333;0.049087385212341;0.002454369260617;1800.00000000006;05-05-18;10:25;CS11;c2;NA;interrow;no cover;73356.9509713021;21257.708955142;71506.2357498794
770;5_05_18_CS11_12;66;2;15918.3;8253.3;60.6;2064.43927480668;0.503260535738874;1.92011344260013;42.69996;0.049087385212341;0.002454369260617;1800.00000000006;05-05-18;10:25;CS11;c2;NA;berm;no cover;79654.6024055541;19417.8721408214;74085.9151006975
771;5_05_18_CS11_13;67;2;11450.4;6884.3;61.3;1483.77776333745;0.415135054098349;1.94447228311932;43.16662;0.049087385212341;0.002454369260617;1800.00000000005;05-05-18;10:27;CS11;a3;NA;interrow;grass;57165.8196223509;15993.9960066001;74915.094796565
772;5_05_18_CS11_14;68;2;14946.8;6515.4;60.7;1938.18025862629;0.391563600595045;1.92359327696002;43.63328;0.049087385212341;0.002454369260617;1740.00000000001;05-05-18;10:27;CS11;a3;NA;berm;grass;74562.678768638;15063.6303505396;74001.5109291939
773;5_05_18_CS11_15;69;2;14362.6;8159.8;56.9;1862.25589706934;0.497211298659839;1.79135957128441;44.1;0.049087385212341;0.002454369260617;1739.99999999992;05-05-18;10:29;CS11;b3;NA;interrow;aromatic;71536.4385858615;19099.8055566644;68813.0370042324
774;5_05_18_CS11_16;70;2;11918.4;6539.3;56.8;1544.60042887777;0.393088296769612;1.78787973692452;44.56666;0.049087385212341;0.002454369260617;1739.99999999992;05-05-18;10:29;CS11;b3;NA;berm;aromatic;59246.9162264168;15077.860236783;68578.4873654581
775;5_05_18_CS11_17;71;2;10767.8;13012.2;62.8;1395.06504646176;0.815932744329706;1.99666979851759;45.03332;0.049087385212341;0.002454369260617;1739.99999999992;05-05-18;10:31;CS11;c3;NA;interrow;no cover;53432.6404785457;31251.1886761242;76474.8136792238
776;5_05_18_CS11_18;72;2;11142.2;6897.9;59.5;1443.72317889402;0.416005556921333;1.8818352646414;45.49998;0.049087385212341;0.002454369260617;1739.99999999992;05-05-18;10:31;CS11;c3;NA;berm;no cover;55215.3235373128;15910.1701451713;71970.9598766007
777;10_05_18_CS10_1;1;1;3604.4;5696.8;69.5;462.566037247467;0.339525170053571;2.14748529920443;33.1;0.049087385212341;0.002454369260617;0;10-05-18;7:47;CS10;a1;NA;interrow;no cover;18407.1788883492;13510.9369020315;85456.2222029467
778;10_05_18_CS10_2;2;1;3527.9;5674.1;68.5;452.665303428372;0.338087147469767;2.11289519197509;33.2;0.049087385212341;0.002454369260617;0;10-05-18;7:49;CS10;a1;NA;interrow;no cover;18007.3128720945;13449.3211571834;84052.3108346878
779;10_05_18_CS10_3;3;1;3499;5661.1;69.9;448.925026207825;0.337263773544755;2.16132134209616;33.2;0.049087385212341;0.002454369260617;0;10-05-18;7:52;CS10;b1;NA;interrow;field pea;17858.5222720007;13416.5668202238;85978.7338006553
780;10_05_18_CS10_4;4;1;3492.3;5578.1;66.7;448.057903115172;0.332009668750956;2.0506329989623;33.3;0.049087385212341;0.002454369260617;0;10-05-18;7:53;CS10;b1;NA;interrow;field pea;17818.2112731659;13203.2453426398;81548.8617993283
781;10_05_18_CS10_5;5;1;3499.3;5658.1;69.1;448.963852614959;0.337073781096449;2.13364925631269;33.4;0.049087385212341;0.002454369260617;0;10-05-18;7:55;CS10;c1;NA;interrow;oat;17848.4145085014;13400.2604662183;84822.5444445412
782;10_05_18_CS10_6;6;1;3448.4;5643.9;69;442.37630553794;0.336174569740927;2.13019024558976;33.5;0.049087385212341;0.002454369260617;0;10-05-18;7:56;CS10;c1;NA;interrow;oat;17580.7936299967;13360.1543759926;84657.4163930524
783;10_05_18_CS10_1;7;1;4949.9;5720;64.8;636.702473242134;0.340995240483808;1.98491179522656;33.6;0.049087385212341;0.002454369260617;660;10-05-18;7:58;CS10;a1;NA;interrow;no cover;25295.4001071024;13547.3182611233;78858.085444359
784;10_05_18_CS10_2;8;1;5783.8;6074;62.8;744.626942938124;0.363472307262175;1.9157315807679;33.6;0.049087385212341;0.002454369260617;600;10-05-18;7:59;CS10;a1;NA;interrow;no cover;29583.1055221695;14440.3042652418;76109.6412686732
785;10_05_18_CS10_3;9;1;6511.8;6157.9;64.8;838.845690915915;0.36881180290186;1.98491179522656;33.7;0.049087385212341;0.002454369260617;480;10-05-18;8:00;CS10;b1;NA;interrow;field pea;33315.4388220465;14647.6606955084;78832.3862149491
786;10_05_18_CS10_4;10;1;5305;5794.2;63.8;682.65999715273;0.345699448478802;1.95032168799723;33.8;0.049087385212341;0.002454369260617;540;10-05-18;8:02;CS10;b1;NA;interrow;field pea;27103.5641349969;13725.2617882369;77433.3770471129
787;10_05_18_CS10_5;11;1;4745.7;5757.8;66.1;610.274632119792;0.343391246151954;2.0298789346247;33.9;0.049087385212341;0.002454369260617;480;10-05-18;8:03;CS10;c1;NA;interrow;oat;24221.7659663761;13629.179325878;80565.7812184878
788;10_05_18_CS10_6;12;1;5459.8;5757;62.8;702.694423233722;0.34334052674092;1.9157315807679;34;0.049087385212341;0.002454369260617;480;10-05-18;8:04;CS10;c1;NA;interrow;oat;27880.8220769689;13622.7296266623;76010.52404091
789;10_05_18_CS10_1;13;1;5547.5;5833.7;62.8;714.044676252475;0.348205262869704;1.9157315807679;34.1;0.049087385212341;0.002454369260617;1200;10-05-18;8:07;CS10;a1;NA;interrow;no cover;28321.9454314169;13811.2512870846;75985.7850583092
790;10_05_18_CS10_2;14;1;6829.2;6226.4;58.1;879.924029663375;0.37317462966263;1.75315807679004;34.2;0.049087385212341;0.002454369260617;1140;10-05-18;8:08;CS10;a1;NA;interrow;no cover;34890.0464953581;14796.823067553;69514.8271337896
791;10_05_18_CS10_3;15;1;8103.8;6473.8;61.3;1044.88449143878;0.388956748322501;1.8638464199239;34.3;0.049087385212341;0.002454369260617;1020;10-05-18;8:09;CS10;b1;NA;interrow;field pea;41417.4516207181;15417.5867650371;73879.7154691715
792;10_05_18_CS10_4;16;1;6151.1;5911.9;61.5;792.16340740549;0.353169290492649;1.87076444136977;34.4;0.049087385212341;0.002454369260617;1020;10-05-18;8:10;CS10;b1;NA;interrow;field pea;31389.8061317699;13994.4807556408;74129.8229428904
793;10_05_18_CS10_5;17;1;4883.9;5820.8;66;628.160663672719;0.347386790306712;2.02641992390176;34.5;0.049087385212341;0.002454369260617;960;10-05-18;8:11;CS10;c1;NA;interrow;oat;24883.0381311296;13760.8724158447;80271.6361468945
794;10_05_18_CS10_6;18;1;6631.3;5970.4;57.5;854.311543090841;0.356885500352872;1.73240401245244;34.6;0.049087385212341;0.002454369260617;1020;10-05-18;8:13;CS10;c1;NA;interrow;oat;33830.4520165651;14132.5467187464;68602.6207775881
795;10_05_18_CS10_1;19;1;5805.6;5783.3;60.3;747.448328523173;0.345008159864167;1.82925631269457;34.6;0.049087385212341;0.002454369260617;1680;10-05-18;8:15;CS10;a1;NA;interrow;no cover;29598.7043806994;13662.2079989466;72437.9395468757
796;10_05_18_CS10_2;20;1;7556.8;6394;55.7;974.091009098321;0.383861927136166;1.67014181943964;34.7;0.049087385212341;0.002454369260617;1740;10-05-18;8:18;CS10;a1;NA;interrow;no cover;38561.1488751975;15195.866486356;66115.5751778472
797;10_05_18_CS10_3;21;1;9636.7;6805.2;57.7;1243.2744897563;0.410156822605794;1.73932203389831;34.8;0.049087385212341;0.002454369260617;1740;10-05-18;8:21;CS10;b1;NA;interrow;field pea;49201.2800680558;16231.5247896763;68831.839809683
798;10_05_18_CS10_4;22;1;6914.2;6019.9;60.5;890.924845017925;0.360031780211446;1.83617433414044;34.8;0.049087385212341;0.002454369260617;1740;10-05-18;8:22;CS10;b1;NA;interrow;field pea;35257.4135321544;14247.8789660168;72664.6677078751
799;10_05_18_CS10_5;23;1;5181.6;5836.3;63;666.689401685066;0.348370240158018;1.92264960221377;34.9;0.049087385212341;0.002454369260617;1740;10-05-18;8:24;CS10;c1;NA;interrow;oat;26374.9670556287;13781.9104130135;76062.1359657675
800;10_05_18_CS10_6;24;1;7791.1;6151.2;57.1;1004.41443306975;0.368385237573234;1.71856796956071;34.9;0.049087385212341;0.002454369260617;1800;10-05-18;8:26;CS10;c1;NA;interrow;oat;39735.7412844049;14573.7257562762;67988.4417923208
801;10_05_18_CS10_7;25;1;3595.6;5539.5;64.6;461.427129304878;0.329567867811459;1.9779937737807;32.7;0.049087385212341;0.002454369260617;0;10-05-18;8:49;CS10;a2;NA;interrow;no cover;18385.8718140114;13131.8515682569;78814.4815594833
802;10_05_18_CS10_8;26;1;3660.4;5542.2;64.4;469.813633245758;0.329738632552745;1.97107575233483;32.8;0.049087385212341;0.002454369260617;0;10-05-18;8:50;CS10;a2;NA;interrow;no cover;18713.9189995499;13134.3614232381;78513.1579012218
803;10_05_18_CS10_9;27;1;3468.3;5556.9;62.8;444.951790544476;0.330668443656473;1.9157315807679;32.9;0.049087385212341;0.002454369260617;0;10-05-18;8:52;CS10;b2;NA;interrow;field pea;17717.8149987471;13167.0945822239;76283.7198469711
804;10_05_18_CS10_10;28;1;3452.1;5527.4;63.6;442.855164559256;0.328802653274759;1.94340366655137;33;0.049087385212341;0.002454369260617;0;10-05-18;8:53;CS10;b2;NA;interrow;field pea;17628.5681021307;13088.5229060929;77360.3349976226
805;10_05_18_CS10_11;29;1;3875.7;5935.2;64.2;497.678051432047;0.35464914539905;1.96415773088897;33.1;0.049087385212341;0.002454369260617;0;10-05-18;8:55;CS10;c2;NA;interrow;oat;19804.4131731483;14112.7746879264;78160.9539095172
806;10_05_18_CS10_12;30;1;3824.8;5549.5;64.1;491.090504355029;0.330200356071744;1.96069872016603;33.1;0.049087385212341;0.002454369260617;0;10-05-18;8:56;CS10;c2;NA;interrow;oat;19542.2708027234;13139.8687620412;78023.307337943
807;10_05_18_CS10_7;31;1;5620.4;5691.6;58.2;723.479493185965;0.339195723234839;1.75661708751297;33.2;0.049087385212341;0.002454369260617;600;10-05-18;8:59;CS10;a2;NA;interrow;no cover;28780.4731038008;13493.4210042291;69879.3418707844
808;10_05_18_CS10_8;32;1;4978.1;5619.3;58.3;640.352155512703;0.334617118830573;1.7600760982359;33.3;0.049087385212341;0.002454369260617;660;10-05-18;9:01;CS10;a2;NA;interrow;no cover;25465.3024013721;13306.9375129594;69994.0957567609
809;10_05_18_CS10_9;33;1;5245.5;5660.5;59.7;674.959426404545;0.337225774547143;1.80850224835697;32.2;0.049087385212341;0.002454369260617;600;10-05-18;9:02;CS10;b2;NA;interrow;field pea;26938.2469835344;13458.9885681808;72178.9759956886
810;10_05_18_CS10_10;34;1;5539.1;5660.4;59.2;712.957536852731;0.337219441405564;1.7912071947423;32.4;0.049087385212341;0.002454369260617;600;10-05-18;9:03;CS10;b2;NA;interrow;field pea;28436.1609762708;13449.9262921987;71441.9211505829
811;10_05_18_CS10_11;35;1;6195.5;5994;61;797.909715661278;0.358385340584867;1.8534693877551;32.7;0.049087385212341;0.002454369260617;600;10-05-18;9:05;CS10;c2;NA;interrow;oat;31793.2449559321;14280.1029968494;73852.7243202977
812;10_05_18_CS10_12;36;1;6352.7;6173.5;59.5;818.25475299934;0.369805113125092;1.8015842269111;32.9;0.049087385212341;0.002454369260617;660;10-05-18;9:07;CS10;c2;NA;interrow;oat;32582.6002806896;14725.502221091;71738.4146224288
813;10_05_18_CS10_7;37;1;6575.5;5907.8;54.2;847.089831363972;0.352908924843495;1.61825665859564;33.1;0.049087385212341;0.002454369260617;1200;10-05-18;9:09;CS10;a2;NA;interrow;no cover;33708.7741097524;14043.5250057364;64396.2967521031
814;10_05_18_CS10_8;38;1;5014.3;5734.5;59.4;645.03720864017;0.341914225522147;1.79812521618817;33.4;0.049087385212341;0.002454369260617;1260;10-05-18;9:11;CS10;a2;NA;interrow;no cover;25643.2481282411;13592.6907877509;71483.893435491
815;10_05_18_CS10_9;39;1;5100.9;5701.8;61.8;656.245098166099;0.339841963721734;1.88114147353857;33.6;0.049087385212341;0.002454369260617;1200;10-05-18;9:12;CS10;b2;NA;interrow;field pea;26071.8043734115;13501.500004784;74735.4191808303
816;10_05_18_CS10_10;40;1;6152.2;5866.8;58.2;792.305770898314;0.350305896158143;1.75661708751297;33.5;0.049087385212341;0.002454369260617;1260;10-05-18;9:14;CS10;b2;NA;interrow;field pea;31487.5911653547;13921.7575413274;69810.9779296096
817;10_05_18_CS10_11;41;1;7573.2;6338.5;56.8;976.213519354964;0.380320896492314;1.70819093739191;33.4;0.049087385212341;0.002454369260617;1260;10-05-18;9:16;CS10;c2;NA;interrow;oat;38809.056543787;15119.5357205323;67908.5849176012
818;10_05_18_CS10_12;42;1;7336.2;6412.6;57.1;945.540657719337;0.385049085381437;1.71856796956071;33.3;0.049087385212341;0.002454369260617;1260;10-05-18;9:17;CS10;c2;NA;interrow;oat;37601.9328963397;15312.4984654097;68343.414893537
819;10_05_18_CS10_7;43;1;7235.3;6051.3;55.2;932.482042786701;0.36202844873967;1.65284676582497;33.1;0.049087385212341;0.002454369260617;1740;10-05-18;9:18;CS10;a2;NA;interrow;no cover;37106.8396501522;14406.4239092797;65772.7624678445
820;10_05_18_CS10_8;44;1;5660.4;5939.3;56.8;728.65634747046;0.354909586992946;1.70819093739191;33;0.049087385212341;0.002454369260617;1860;10-05-18;9:21;CS10;a2;NA;interrow;no cover;29005.3477353409;14127.7517461741;67997.3108165627
821;10_05_18_CS10_9;45;1;5309.7;5790.6;61.7;683.268277531158;0.34547112389732;1.87768246281563;32.9;0.049087385212341;0.002454369260617;1800;10-05-18;9:22;CS10;b2;NA;interrow;field pea;27207.4889753693;13756.5318101807;74768.618105457
822;10_05_18_CS10_10;46;1;6268.6;5935.7;56.9;807.370416866191;0.354680905961881;1.71164994811484;32.8;0.049087385212341;0.002454369260617;1860;10-05-18;9:24;CS10;b2;NA;interrow;field pea;32159.6980476793;14127.8781098836;68179.5423076818
823;10_05_18_CS10_11;47;1;8390.8;6493.8;57.1;1082.02842093002;0.390234268460499;1.71856796956071;32.7;0.049087385212341;0.002454369260617;1980;10-05-18;9:28;CS10;c2;NA;interrow;oat;43114.1443206995;15549.144776463;68477.48731118
824;10_05_18_CS10_12;48;1;8249.4;6757.2;65;1063.72824103434;0.407082092756714;1.99182981667243;32.6;0.049087385212341;0.002454369260617;1980;10-05-18;9:29;CS10;c2;NA;interrow;oat;42398.8240638224;16225.7627131735;79391.7456586959
825;10_05_18_CS10_13;49;1;3428.5;5645.9;65.6;439.800820531404;0.336301210605542;2.01258388101003;27.1;0.049087385212341;0.002454369260617;0;10-05-18;9:50;CS10;a3;NA;interrow;no cover;17851.0023410838;13650.0738915747;81688.432341095
826;10_05_18_CS10_14;50;1;3392.6;5711.2;67.3;435.154593811071;0.340437583225016;2.0713870632999;27.8;0.049087385212341;0.002454369260617;0;10-05-18;9:52;CS10;a3;NA;interrow;no cover;17621.3352040281;13785.8242918189;83879.6287545162
827;10_05_18_CS10_15;51;1;3356;5645.2;68.2;430.417772140759;0.336256885981136;2.1025181598063;28.5;0.049087385212341;0.002454369260617;0;10-05-18;9:53;CS10;b3;NA;interrow;field pea;17389.0739071844;13584.9312472475;84942.6906566314
828;10_05_18_CS10_16;52;1;3815.3;11836.9;67.3;489.861001462461;0.73876095266929;2.0713870632999;29.1;0.049087385212341;0.002454369260617;0;10-05-18;9:54;CS10;b3;NA;interrow;field pea;19751.3208628637;13500;83518.8561577225
829;10_05_18_CS10_17;53;1;3503.5;5836.2;63.2;449.50742231483;0.348363894792;1.92956762365963;29.8;0.049087385212341;0.002454369260617;0;10-05-18;9:56;CS10;c3;NA;interrow;oat;18082.3761060662;14013.6661925709;77620.8929174577
830;10_05_18_CS10_18;54;1;3402.7;5675.2;63.9;436.461749517905;0.338156823032917;1.95378069872017;30.5;0.049087385212341;0.002454369260617;0;10-05-18;9:58;CS10;c3;NA;interrow;oat;17517.1113824902;13571.7064332888;78413.7307661976
831;10_05_18_CS10_13;55;1;6095.9;6123.3;58.8;785.019348492888;0.36660925845383;1.77737115185057;31.1;0.049087385212341;0.002454369260617;600;10-05-18;10:00;CS10;a3;NA;interrow;no cover;31444.1139784617;14684.6104245875;71192.9727440666
832;10_05_18_CS10_14;56;1;5980.5;6150.4;59.6;770.084123882123;0.368334306356747;1.80504323763404;31.8;0.049087385212341;0.002454369260617;600;10-05-18;10:02;CS10;a3;NA;interrow;no cover;30775.0750056112;14719.8410585644;72135.4191104736
833;10_05_18_CS10_15;57;1;4708.3;5689.1;61.1;605.43427336379;0.339037342095092;1.85692839847804;32.5;0.049087385212341;0.002454369260617;600;10-05-18;10:03;CS10;b3;NA;interrow;field pea;24139.71787649;13518.0087217376;74038.9661243502
